Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,Option1,Option2,Option3,Option4,Option5,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
242,301102103,301,102,1,3,Plastic Glasses,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye10_102,Eye20_102,-,-,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,[Usage] Put on / Take off an item.
243,301102104,301,102,1,4,Plastic Glasses,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye10_102,Eye20_102,-,-,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,[Usage] Put on / Take off an item.
244,301103101,301,103,1,1,X-Goggle,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,[Usage] Put on / Take off an item.
245,301103102,301,103,1,2,X-Goggle,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,[Usage] Put on / Take off an item.
246,301103103,301,103,1,3,X-Goggle,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,[Usage] Put on / Take off an item.
247,301103104,301,103,1,4,X-Goggle,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,[Usage] Put on / Take off an item.
248,301104101,301,104,1,1,Blackshooter,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_104_D1_C1,Eye30_104_D1_C1,Eye10_104,Eye20_104,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_104_D1_C1,Eye30_104_D1_C1,Eye30_104_D1_C1,Eye30_104_D1_C1,Eye30_104_D1_C1,[Usage] Put on / Take off an item.
249,301104102,301,104,1,2,Blackshooter,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_104_D1_C2,Eye30_104_D1_C2,Eye10_104,Eye20_104,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_104_D1_C2,Eye30_104_D1_C2,Eye30_104_D1_C2,Eye30_104_D1_C2,Eye30_104_D1_C2,[Usage] Put on / Take off an item.
250,301104103,301,104,1,3,Blackshooter,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_104_D1_C3,Eye30_104_D1_C3,Eye10_104,Eye20_104,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_104_D1_C3,Eye30_104_D1_C3,Eye30_104_D1_C3,Eye30_104_D1_C3,Eye30_104_D1_C3,[Usage] Put on / Take off an item.
251,301104104,301,104,1,4,Blackshooter,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_104_D1_C4,Eye30_104_D1_C4,Eye10_104,Eye20_104,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_104_D1_C4,Eye30_104_D1_C4,Eye30_104_D1_C4,Eye30_104_D1_C4,Eye30_104_D1_C4,[Usage] Put on / Take off an item.
252,301105101,301,105,1,1,Pink Bikini,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_105_D1_C1,Eye30_105_D1_C1,Eye10_105,Eye20_105,-,-,Eye30_105_D1_C1,Eye30_105_D1_C1,Eye30_105_D1_C1,Eye30_105_D1_C1,Eye30_105_D1_C1,[Usage] Put on / Take off an item.
253,301105102,301,105,1,2,Pink Bikini,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_105_D1_C2,Eye30_105_D1_C2,Eye10_105,Eye20_105,-,-,Eye30_105_D1_C2,Eye30_105_D1_C2,Eye30_105_D1_C2,Eye30_105_D1_C2,Eye30_105_D1_C2,[Usage] Put on / Take off an item.
254,301105103,301,105,1,3,Pink Bikini,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_105_D1_C3,Eye30_105_D1_C3,Eye10_105,Eye20_105,-,-,Eye30_105_D1_C3,Eye30_105_D1_C3,Eye30_105_D1_C3,Eye30_105_D1_C3,Eye30_105_D1_C3,[Usage] Put on / Take off an item.
255,301105104,301,105,1,4,Pink Bikini,20,8,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Eye30_105_D1_C4,Eye30_105_D1_C4,Eye10_105,Eye20_105,-,-,Eye30_105_D1_C4,Eye30_105_D1_C4,Eye30_105_D1_C4,Eye30_105_D1_C4,Eye30_105_D1_C4,[Usage] Put on / Take off an item.
256,302101101,302,101,1,1,X-Rium Inca Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,[Usage] Put on / Take off an item.
257,302101102,302,101,1,2,X-Rium Inca Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,[Usage] Put on / Take off an item.
258,302101103,302,101,1,3,X-Rium Inca Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,[Usage] Put on / Take off an item.
259,302101104,302,101,1,4,X-Rium Inca Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,[Usage] Put on / Take off an item.
260,302102101,302,102,1,1,X-Rium Cylinder Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,[Usage] Put on / Take off an item.
261,302102102,302,102,1,2,X-Rium Cylinder Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,[Usage] Put on / Take off an item.
262,302102103,302,102,1,3,X-Rium Cylinder Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,[Usage] Put on / Take off an item.
263,302102104,302,102,1,4,X-Rium Cylinder Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,[Usage] Put on / Take off an item.
264,302103101,302,103,1,1,X-Rium Ball Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,[Usage] Put on / Take off an item.
265,302103102,302,103,1,2,X-Rium Ball Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,[Usage] Put on / Take off an item.
266,302103103,302,103,1,3,X-Rium Ball Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,[Usage] Put on / Take off an item.
267,302103104,302,103,1,4,X-Rium Ball Earring,20,9,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,[Usage] Put on / Take off an item.
268,303101101,303,101,1,1,X-Rium Punk Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101,Neck20_101,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,[Usage] Put on / Take off an item.
269,303102101,303,102,1,1,X-Rium Maya Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,[Usage] Put on / Take off an item.
270,303102102,303,102,1,2,X-Rium Maya Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,[Usage] Put on / Take off an item.
271,303102103,303,102,1,3,X-Rium Maya Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,[Usage] Put on / Take off an item.
272,303102104,303,102,1,4,X-Rium Maya Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,[Usage] Put on / Take off an item.
273,303103101,303,103,1,1,X-Rium Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,[Usage] Put on / Take off an item.
274,303103102,303,103,1,2,X-Rium Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,[Usage] Put on / Take off an item.
275,303103103,303,103,1,3,X-Rium Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,[Usage] Put on / Take off an item.
276,303103104,303,103,1,4,X-Rium Necklace,20,10,0,0,4,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,[Usage] Put on / Take off an item.
277,303104101,303,104,1,1,Multi Scarf,20,10,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_104_D1_C1,Neck10_104_D1_C1,Neck10_104,Neck20_104,-,-,Neck10_104_D1_C1,Neck10_104_D1_C1,Neck10_104_D1_C1,Neck10_104_D1_C1,Neck10_104_D1_C1,[Usage] Put on / Take off an item.
278,303104102,303,104,1,2,Multi Scarf,20,10,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_104_D1_C2,Neck10_104_D1_C2,Neck10_104,Neck20_104,-,-,Neck10_104_D1_C2,Neck10_104_D1_C2,Neck10_104_D1_C2,Neck10_104_D1_C2,Neck10_104_D1_C2,[Usage] Put on / Take off an item.
279,303104103,303,104,1,3,Multi Scarf,20,10,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_104_D1_C3,Neck10_104_D1_C3,Neck10_104,Neck20_104,-,-,Neck10_104_D1_C3,Neck10_104_D1_C3,Neck10_104_D1_C3,Neck10_104_D1_C3,Neck10_104_D1_C3,[Usage] Put on / Take off an item.
280,303104104,303,104,1,4,Multi Scarf,20,10,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,2200,0,0,0,0,0,Neck10_104_D1_C4,Neck10_104_D1_C4,Neck10_104,Neck20_104,-,-,Neck10_104_D1_C4,Neck10_104_D1_C4,Neck10_104_D1_C4,Neck10_104_D1_C4,Neck10_104_D1_C4,[Usage] Put on / Take off an item.
281,401101101,401,101,1,1,Maximum Crystal Wrist band,20,11,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist10_101,Wrist20_101,-,-,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,[Usage] Put on / Take off an item.
282,401102101,401,102,1,1,Hooligan Watch,20,11,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist10_102,Wrist20_102,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,[Usage] Put on / Take off an item.
283,401103101,401,103,1,1,Maximum Metal Wrist band,20,11,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist10_103,Wrist20_103,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,[Usage] Put on / Take off an item.
284,402101101,402,101,1,1,Maximum Crystal Elbow guard,20,12,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm10_101,Arm20_101,-,-,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,[Usage] Put on / Take off an item.
285,402102101,402,102,1,1,Maximum Clear Elbow guard,20,12,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm10_102,Arm20_102,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,[Usage] Put on / Take off an item.
286,402103101,402,103,1,1,Maximum Metal Elbow guard,20,12,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm10_103,Arm20_103,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,[Usage] Put on / Take off an item.
287,402104101,402,104,1,1,Black Wrist Band,20,12,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Arm30_104_D1_C1,Arm30_104_D1_C1,Arm10_104,Arm20_104,-,-,Arm30_104_D1_C1,Arm30_104_D1_C1,Arm30_104_D1_C1,Arm30_104_D1_C1,Arm30_104_D1_C1,[Usage] Put on / Take off an item.
288,402104102,402,104,1,2,White Wrist Band,20,12,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Arm30_104_D1_C2,Arm30_104_D1_C2,Arm10_104,Arm20_104,-,-,Arm30_104_D1_C2,Arm30_104_D1_C2,Arm30_104_D1_C2,Arm30_104_D1_C2,Arm30_104_D1_C2,[Usage] Put on / Take off an item.
289,402104201,402,104,2,1,Red Stripe Wrist Band,20,12,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Arm30_104_D2_C1,Arm30_104_D2_C1,Arm10_104,Arm20_104,-,-,Arm30_104_D2_C1,Arm30_104_D2_C1,Arm30_104_D2_C1,Arm30_104_D2_C1,Arm30_104_D2_C1,[Usage] Put on / Take off an item.
290,403101101,403,101,1,1,Maximum Crystal Knee guard,20,13,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee10_101,Knee20_101,-,-,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,[Usage] Put on / Take off an item.
291,403102101,403,102,1,1,Maximum Clear Knee guard,20,13,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1000,0,0,0,0,0,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee10_102,Knee20_102,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,[Usage] Put on / Take off an item.
292,403103101,403,103,1,1,Maximum Metal Knee guard,20,13,0,0,5,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee10_103,Knee20_103,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,[Usage] Put on / Take off an item.
293,403104101,403,104,1,1,Black Knee Guard,20,13,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Knee30_104_D1_C1,Knee30_104_D1_C1,Knee10_104,Knee20_104,-,-,Knee30_104_D1_C1,Knee30_104_D1_C1,Knee30_104_D1_C1,Knee30_104_D1_C1,Knee30_104_D1_C1,[Usage] Put on / Take off an item.
294,403104102,403,104,1,2,White Knee Guard,20,13,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Knee30_104_D1_C2,Knee30_104_D1_C2,Knee10_104,Knee20_104,-,-,Knee30_104_D1_C2,Knee30_104_D1_C2,Knee30_104_D1_C2,Knee30_104_D1_C2,Knee30_104_D1_C2,[Usage] Put on / Take off an item.
295,403104201,403,104,2,1,Red Stripe Knee Guard,20,13,0,0,0,0,0,120,0,0,0,0,0,0,0,65535,100,2,1000,1500,0,0,0,0,0,Knee30_104_D2_C1,Knee30_104_D2_C1,Knee10_104,Knee20_104,-,-,Knee30_104_D2_C1,Knee30_104_D2_C1,Knee30_104_D2_C1,Knee30_104_D2_C1,Knee30_104_D2_C1,[Usage] Put on / Take off an item.
296,501101101,501,101,1,1,Beginning Trainer,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10050150,0,0,0,0,Exp11_101_D1_C1,Exp11_101_D1_C1,-,-,-,-,-,-,-,-,-,"+50% EXP, Consume 1 per a match "
297,501102102,501,102,1,2,Pro trainer,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10050150,10050150,0,0,0,Exp11_102_D1_C2,Exp11_102_D1_C2,-,-,-,-,-,-,-,-,-,"+100% EXP, Consume 1 per a match "
298,502101201,502,101,2,1,Bronze Ball,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10050250,0,0,0,0,Point11_101_D2_C1,Point11_101_D2_C1,-,-,-,-,-,-,-,-,-,"+25% Points, Consume 1 per a match "
299,502102202,502,102,2,2,Silver Ball,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10050250,10050250,0,0,0,Point11_102_D2_C2,Point11_102_D2_C2,-,-,-,-,-,-,-,-,-,"+50% Points, Consume 1 per a match "
300,502103203,502,103,2,3,Golden Ball,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2500,0,10050250,10050250,10050250,10050250,0,Point11_103_D2_C3,Point11_103_D2_C3,-,-,-,-,-,-,-,-,-,"+100% Points, Consume 1 per a match "
301,516101101,516,101,1,1,Ion Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010002,0,0,0,0,Energy11_101_D1_C1,Energy11_101_D1_C1,-,-,-,-,-,-,-,-,-,"+2 Running Stats, Consume 1 per a match"
302,517101102,517,101,1,2,Vitamin Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010102,0,0,0,0,Energy11_101_D1_C2,Energy11_101_D1_C2,-,-,-,-,-,-,-,-,-,"+2 Dribling Stats, Consume 1 per a match"
303,518101103,518,101,1,3,O2 Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010202,0,0,0,0,Energy11_101_D1_C3,Energy11_101_D1_C3,-,-,-,-,-,-,-,-,-,"+2 Agility Stats, Consume 1 per a match"
304,519101104,519,101,1,4,Stamina Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010302,0,0,0,0,Energy11_101_D1_C4,Energy11_101_D1_C4,-,-,-,-,-,-,-,-,-,"+2 Stamina Stats, Consume 1 per a match"
305,520101105,520,101,1,5,Jumo Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010402,0,0,0,0,Energy11_101_D1_C5,Energy11_101_D1_C5,-,-,-,-,-,-,-,-,-,"+2 Jump Stats, Consume 1 per a match"
306,521101106,521,101,1,6,Bodycheck Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,20,100,2,0,5000,10010502,0,0,0,0,Energy11_101_D1_C6,Energy11_101_D1_C6,-,-,-,-,-,-,-,-,-,"+2 Struggling Stats, Consume 1 per a match"
307,510101101,510,101,1,1,Ion Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010005,0,0,0,0,Energy11_101_D1_C1,Energy11_101_D1_C1,-,-,-,-,-,-,-,-,-,"+5 Running Stats, Consume 1 per a match"
308,511101102,511,101,1,2,Vitamin Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010105,0,0,0,0,Energy11_101_D1_C2,Energy11_101_D1_C2,-,-,-,-,-,-,-,-,-,"+5 Dribling Stats, Consume 1 per a match"
309,512101103,512,101,1,3,O2 Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010205,0,0,0,0,Energy11_101_D1_C3,Energy11_101_D1_C3,-,-,-,-,-,-,-,-,-,"+5 Agility Stats, Consume 1 per a match"
310,513101104,513,101,1,4,Stamina Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010305,0,0,0,0,Energy11_101_D1_C4,Energy11_101_D1_C4,-,-,-,-,-,-,-,-,-,"+5 Stamina Stats, Consume 1 per a match"
