Index,Code,FacultyName,FacultyCode,SituationText,SituationCode,RATIO1,RATIO2,LEVEL5,LEVEL10,LEVEL15,LEVEL20,LEVEL25,LEVEL30,LEVEL35,LEVEL40,LEVEL45,LEVEL50,BONUS_RATE,PRICE,HAIR,TATTOO,SHIRTS,PANTS,GLOVE,SHOES,SOCKS,EYE,EAR,NECK,MASK,MUFFLER,BAG,WRIST,ARM,KNEE,RARE_RATIO,SPECIAL_RATIO
461,11521500,치명적 몸싸움율,215,시작후 1분 동안,115,200,43610,3,4,5,6,7,8,9,10,11,12,160,5,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0
462,11620700,모든 능력치,207,종료전 1분 동안,116,40,43650,2,3,4,4,5,5,6,6,7,7,20,25,10,10,60,60,20,60,5,10,10,10,10,20,20,20,20,20,0,0
463,11610000,달리기,100,종료전 1분 동안,116,120,43770,3,3,4,5,6,7,8,9,10,11,8,8,5,30,30,30,30,100,100,30,30,30,30,30,30,30,30,100,0,0
464,11610100,드리블,101,종료전 1분 동안,116,120,43890,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,100,100,30,30,30,30,30,30,30,30,30,30,30,0,0
465,11610200,순발력,102,종료전 1분 동안,116,120,44010,3,3,4,5,6,7,8,9,10,11,8,8,100,5,30,30,30,30,30,30,30,30,30,30,30,30,30,100,0,0
466,11610300,지구력,103,종료전 1분 동안,116,120,44130,3,3,4,5,6,7,8,9,10,11,8,8,30,100,5,30,30,100,100,100,30,30,30,30,30,30,30,30,0,0
467,11610400,탄력,104,종료전 1분 동안,116,120,44250,3,3,4,5,6,7,8,9,10,11,8,8,30,100,30,5,30,30,30,30,100,100,100,100,30,30,30,30,0,0
468,11610500,몸싸움,105,종료전 1분 동안,116,120,44370,3,3,4,5,6,7,8,9,10,11,8,8,30,30,30,30,5,30,30,30,30,30,30,30,100,100,100,100,0,0
469,11610600,크로스,106,종료전 1분 동안,116,120,44490,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,5,100,30,30,30,30,30,30,30,30,30,0,0
470,11610700,숏패스,107,종료전 1분 동안,116,120,44610,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,5,100,30,30,30,30,30,30,30,30,0,0
471,11610800,롱패스,108,종료전 1분 동안,116,120,44730,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,50,5,100,30,30,30,30,30,100,30,0,0
472,11610900,헤딩슛,109,종료전 1분 동안,116,120,44850,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,30,50,30,5,100,30,30,30,100,100,100,0,0
473,11611000,단거리슛,110,종료전 1분 동안,116,120,44970,3,3,4,5,6,7,8,9,10,11,8,8,15,15,15,15,15,100,15,15,15,15,15,15,15,15,15,15,0,0
474,11611100,중거리슛,111,종료전 1분 동안,116,50,45020,3,3,4,5,6,7,8,9,10,11,8,20,15,15,15,15,15,100,15,15,15,15,5,15,15,15,15,15,0,0
475,11611200,키핑,112,종료전 1분 동안,116,120,45140,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,30,30,100,50,100,100,100,30,5,30,30,100,30,0,0
476,11611300,스틸,113,종료전 1분 동안,116,120,45260,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,100,100,100,100,100,5,100,100,5,0,0
477,11611400,태클,114,종료전 1분 동안,116,120,45380,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,30,30,30,30,30,30,5,100,100,0,0
478,11620000,공격력,200,종료전 1분 동안,116,30,45410,3,4,5,5,6,6,7,7,8,9,10,33,10,10,10,10,10,50,30,20,20,20,20,20,20,20,20,20,20,40
479,11620100,수비력,201,종료전 1분 동안,116,30,45440,3,4,5,5,6,6,7,7,8,9,10,33,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20,40
480,11620200,제공권,202,종료전 1분 동안,116,30,45470,3,4,5,5,6,6,7,7,8,9,10,33,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40
481,11620300,패스능력,203,종료전 1분 동안,116,30,45500,3,4,5,5,6,6,7,7,8,9,10,33,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,20,40
482,11620400,이동능력,204,종료전 1분 동안,116,30,45530,3,4,5,5,6,6,7,7,8,9,10,33,10,10,10,10,10,10,50,10,10,10,10,10,10,10,10,10,20,40
483,11620500,체력,205,종료전 1분 동안,116,30,45560,3,4,5,5,6,6,7,7,8,9,10,33,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40
484,11620600,돌파력,206,종료전 1분 동안,116,30,45590,3,4,5,5,6,6,7,7,8,9,10,33,10,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,20,40
485,11621000,치명적 단거리율,210,종료전 1분 동안,116,200,45790,3,4,5,6,7,8,9,10,11,12,40,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,20,40
486,11621100,치명적 중거리율,211,종료전 1분 동안,116,200,45990,3,4,5,6,7,8,9,10,11,12,40,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
487,11621200,치명적 태클율,212,종료전 1분 동안,116,200,46190,3,4,5,6,7,8,9,10,11,12,100,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
488,11621300,치명적 스틸율,213,종료전 1분 동안,116,200,46390,3,4,5,6,7,8,9,10,11,12,160,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
489,11621400,치명적 헤딩율,214,종료전 1분 동안,116,200,46590,3,4,5,6,7,8,9,10,11,12,160,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
490,11621500,치명적 몸싸움율,215,종료전 1분 동안,116,200,46790,3,4,5,6,7,8,9,10,11,12,160,5,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0
491,20020700,모든 능력치,207,득점할 때마다,200,3,46793,1,1,1,1,2,2,2,2,2,3,200,333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0
492,20010000,달리기,100,득점할 때마다,200,20,46813,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
493,20010100,드리블,101,득점할 때마다,200,20,46833,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
494,20010200,순발력,102,득점할 때마다,200,20,46853,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
495,20010300,지구력,103,득점할 때마다,200,20,46873,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
496,20010400,탄력,104,득점할 때마다,200,20,46893,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
497,20010500,몸싸움,105,득점할 때마다,200,20,46913,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
498,20010600,크로스,106,득점할 때마다,200,20,46933,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
499,20010700,숏패스,107,득점할 때마다,200,20,46953,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
500,20010800,롱패스,108,득점할 때마다,200,20,46973,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
501,20010900,헤딩슛,109,득점할 때마다,200,20,46993,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
502,20011000,단거리슛,110,득점할 때마다,200,20,47013,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
503,20011100,중거리슛,111,득점할 때마다,200,20,47033,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
504,20011200,키핑,112,득점할 때마다,200,20,47053,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
505,20011300,스틸,113,득점할 때마다,200,20,47073,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
506,20011400,태클,114,득점할 때마다,200,20,47093,1,1,1,1,2,2,2,2,2,2,200,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0
507,20020000,공격력,200,득점할 때마다,200,20,47113,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
508,20020100,수비력,201,득점할 때마다,200,20,47133,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
509,20020200,제공권,202,득점할 때마다,200,20,47153,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
510,20020300,패스능력,203,득점할 때마다,200,20,47173,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
511,20020400,이동능력,204,득점할 때마다,200,20,47193,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
512,20020500,체력,205,득점할 때마다,200,20,47213,1,1,1,1,2,2,2,2,2,2,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
513,20020600,돌파력,206,득점할 때마다,200,20,47233,1,1,1,1,2,2,2,2,2,3,40,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40
514,20021000,치명적 단거리율,210,득점할 때마다,200,30,47263,1,1,1,1,2,2,2,2,2,3,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,40
515,20021100,치명적 중거리율,211,득점할 때마다,200,30,47293,1,1,1,1,2,2,2,2,2,3,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
516,20021200,치명적 태클율,212,득점할 때마다,200,30,47323,1,1,1,1,2,2,2,2,2,3,100,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
517,20021300,치명적 스틸율,213,득점할 때마다,200,30,47353,1,1,1,1,2,2,2,2,2,3,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
518,20021400,치명적 헤딩율,214,득점할 때마다,200,30,47383,1,1,1,1,2,2,2,2,2,3,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
519,20120700,모든 능력치,207,실점할 때마다,201,20,47403,1,1,1,1,1,2,2,2,2,2,40,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0
520,20110000,달리기,100,실점할 때마다,201,20,47423,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
521,20110100,드리블,101,실점할 때마다,201,20,47443,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
522,20110200,순발력,102,실점할 때마다,201,20,47463,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
523,20110300,지구력,103,실점할 때마다,201,20,47483,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
524,20110400,탄력,104,실점할 때마다,201,20,47503,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
525,20110500,몸싸움,105,실점할 때마다,201,20,47523,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
526,20110600,크로스,106,실점할 때마다,201,20,47543,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
527,20110700,숏패스,107,실점할 때마다,201,20,47563,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
528,20110800,롱패스,108,실점할 때마다,201,20,47583,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
529,20110900,헤딩슛,109,실점할 때마다,201,20,47603,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
530,20111000,단거리슛,110,실점할 때마다,201,20,47623,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
531,20111100,중거리슛,111,실점할 때마다,201,20,47643,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
532,20111200,키핑,112,실점할 때마다,201,20,47663,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
533,20111300,스틸,113,실점할 때마다,201,20,47683,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
534,20111400,태클,114,실점할 때마다,201,20,47703,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
535,20120000,공격력,200,실점할 때마다,201,20,47723,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
536,20120100,수비력,201,실점할 때마다,201,20,47743,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
537,20120200,제공권,202,실점할 때마다,201,20,47763,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
538,20120300,패스능력,203,실점할 때마다,201,20,47783,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
539,20120400,이동능력,204,실점할 때마다,201,20,47803,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
540,20120500,체력,205,실점할 때마다,201,20,47823,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
541,20120600,돌파력,206,실점할 때마다,201,20,47843,1,1,1,1,2,2,2,3,3,3,40,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
542,20121000,치명적 단거리율,210,실점할 때마다,201,30,47873,2,2,2,3,3,3,4,4,4,5,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
543,20121100,치명적 중거리율,211,실점할 때마다,201,30,47903,2,2,2,3,3,3,4,4,4,5,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
544,20121200,치명적 태클율,212,실점할 때마다,201,30,47933,2,2,2,3,3,3,4,4,4,5,100,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
545,20121300,치명적 스틸율,213,실점할 때마다,201,30,47963,2,2,2,3,3,3,4,4,4,5,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
546,20121400,치명적 헤딩율,214,실점할 때마다,201,30,47993,2,2,2,3,3,3,4,4,4,5,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
547,20121500,치명적 몸싸움율,215,실점할 때마다,201,30,48023,2,2,2,3,3,3,4,4,4,5,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
548,20210300,지구력,103,슈팅할 때마다,202,20,48043,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
549,20210400,탄력,104,슈팅할 때마다,202,20,48063,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
550,20210500,몸싸움,105,슈팅할 때마다,202,20,48083,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
551,20210600,크로스,106,슈팅할 때마다,202,20,48103,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
552,20210700,숏패스,107,슈팅할 때마다,202,20,48123,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
553,20210800,롱패스,108,슈팅할 때마다,202,20,48143,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,60,10,10,10,10,10,10,10,10,10,20,0,0
554,20310400,탄력,104,태클할때 마다,203,20,48163,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
555,20310500,몸싸움,105,태클할때 마다,203,20,48183,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
556,20310600,크로스,106,태클할때 마다,203,20,48203,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
557,20311200,키핑,112,태클할때 마다,203,20,48223,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
558,20311300,스틸,113,태클할때 마다,203,20,48243,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
559,20311400,태클,114,태클할때 마다,203,20,48263,1,1,1,1,2,2,2,3,3,3,200,50,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
560,20321000,치명적 단거리율,210,태클할때 마다,203,30,48293,1,1,1,1,1,1,1,2,2,3,40,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
561,20321100,치명적 중거리율,211,태클할때 마다,203,30,48323,1,1,1,1,1,1,1,2,2,3,40,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
562,20321200,치명적 태클율,212,태클할때 마다,203,30,48353,1,1,1,1,1,1,1,2,2,3,100,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
563,20321300,치명적 스틸율,213,태클할때 마다,203,30,48383,1,1,1,1,1,1,1,2,2,3,160,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
564,20321400,치명적 헤딩율,214,태클할때 마다,203,30,48413,1,1,1,1,1,1,1,2,2,3,160,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
565,20321500,치명적 몸싸움율,215,태클할때 마다,203,30,48443,1,1,1,1,1,1,1,2,2,3,160,33,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,50,0,0
566,20410300,지구력,103,스틸할 때마다,204,20,48463,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
567,20410400,탄력,104,스틸할 때마다,204,20,48483,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
568,20410500,몸싸움,105,스틸할 때마다,204,20,48503,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
569,20410600,크로스,106,스틸할 때마다,204,20,48523,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
570,20410700,숏패스,107,스틸할 때마다,204,20,48543,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
571,20410800,롱패스,108,스틸할 때마다,204,20,48563,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
572,20411400,태클,114,스틸할 때마다,204,20,48583,1,1,1,1,2,2,2,3,3,3,200,50,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
573,20421000,치명적 단거리율,210,스틸할 때마다,204,30,48613,1,1,1,1,1,1,1,2,2,3,40,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
574,20421100,치명적 중거리율,211,스틸할 때마다,204,30,48643,1,1,1,1,1,1,1,2,2,3,40,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
575,20421200,치명적 태클율,212,스틸할 때마다,204,30,48673,1,1,1,1,1,1,1,2,2,3,100,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
576,20421300,치명적 스틸율,213,스틸할 때마다,204,30,48703,1,1,1,1,1,1,1,2,2,3,160,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
577,20421400,치명적 헤딩율,214,스틸할 때마다,204,30,48733,1,1,1,1,1,1,1,2,2,3,160,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
578,20421500,치명적 몸싸움율,215,스틸할 때마다,204,30,48763,1,1,1,1,1,1,1,2,2,3,160,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,5,10
579,20510400,탄력,104,커팅할 때마다,205,20,48783,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
580,20510500,몸싸움,105,커팅할 때마다,205,20,48803,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
581,20510600,크로스,106,커팅할 때마다,205,20,48823,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
582,20511200,키핑,112,커팅할 때마다,205,20,48843,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
583,20511300,스틸,113,커팅할 때마다,205,20,48863,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
584,20511400,태클,114,커팅할 때마다,205,20,48883,1,1,1,1,1,1,2,2,2,3,200,50,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
585,20521000,치명적 단거리율,210,커팅할 때마다,205,10,48893,1,1,1,1,1,1,1,2,2,3,40,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
586,20521100,치명적 중거리율,211,커팅할 때마다,205,10,48903,1,1,1,1,1,1,1,2,2,3,40,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
587,20521200,치명적 태클율,212,커팅할 때마다,205,10,48913,1,1,1,1,1,1,1,2,2,3,100,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
588,20521300,치명적 스틸율,213,커팅할 때마다,205,10,48923,1,1,1,1,1,1,1,2,2,3,160,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
589,20521400,치명적 헤딩율,214,커팅할 때마다,205,10,48933,1,1,1,1,1,1,1,2,2,3,160,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
590,20521500,치명적 몸싸움율,215,커팅할 때마다,205,10,48943,1,1,1,1,1,1,1,2,2,3,160,100,2,5,1,1,1,10,2,2,20,2,2,2,2,2,2,2,2,4
591,20610300,지구력,103,어시스트할 때마다,206,20,48963,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
592,20610400,탄력,104,어시스트할 때마다,206,20,48983,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
593,20610500,몸싸움,105,어시스트할 때마다,206,20,49003,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
594,20610600,크로스,106,어시스트할 때마다,206,20,49023,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
595,20610700,숏패스,107,어시스트할 때마다,206,20,49043,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
596,20610800,롱패스,108,어시스트할 때마다,206,20,49063,1,1,1,1,2,2,2,3,3,3,200,50,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
597,20621000,치명적 단거리율,210,어시스트할 때마다,206,30,49093,1,1,1,1,1,1,1,2,2,3,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
598,20621100,치명적 중거리율,211,어시스트할 때마다,206,30,49123,1,1,1,1,1,1,1,2,2,3,40,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
599,20621200,치명적 태클율,212,어시스트할 때마다,206,30,49153,1,1,1,1,1,1,1,2,2,3,100,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
600,20621300,치명적 스틸율,213,어시스트할 때마다,206,30,49183,1,1,1,1,1,1,1,2,2,3,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
601,20621400,치명적 헤딩율,214,어시스트할 때마다,206,30,49213,1,1,1,1,1,1,1,2,2,3,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
602,20621500,치명적 몸싸움율,215,어시스트할 때마다,206,30,49243,1,1,1,1,1,1,1,2,2,3,160,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0
603,11720700,모든 능력치,207,역습시,117,40,49283,2,3,4,4,5,5,6,6,7,7,20,25,10,10,60,60,20,60,5,10,10,10,10,20,20,20,20,20,0,0
604,11710000,달리기,100,역습시,117,120,49403,3,3,4,5,6,7,8,9,10,11,8,8,5,30,30,30,30,100,100,30,30,30,30,30,30,30,30,100,0,0
605,11710100,드리블,101,역습시,117,120,49523,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,100,100,30,30,30,30,30,30,30,30,30,30,30,0,0
606,11710200,순발력,102,역습시,117,120,49643,3,3,4,5,6,7,8,9,10,11,8,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0
607,11710300,지구력,103,역습시,117,120,49763,3,3,4,5,6,7,8,9,10,11,8,8,30,100,5,30,30,100,100,100,30,30,30,30,30,30,30,30,0,0
608,11710400,탄력,104,역습시,117,120,49883,3,3,4,5,6,7,8,9,10,11,8,8,30,100,30,5,30,30,30,30,100,100,100,100,30,30,30,30,0,0
609,11710500,몸싸움,105,역습시,117,120,50003,3,3,4,5,6,7,8,9,10,11,8,8,30,30,30,30,5,30,30,30,30,30,30,30,100,100,100,100,0,0
610,11710600,크로스,106,역습시,117,120,50123,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,5,100,30,30,30,30,30,30,30,30,30,0,0
611,11710700,숏패스,107,역습시,117,120,50243,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,5,100,30,30,30,30,30,30,30,30,0,0
612,11710800,롱패스,108,역습시,117,120,50363,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,50,5,100,30,30,30,30,30,100,30,0,0
613,11710900,헤딩슛,109,역습시,117,120,50483,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,30,50,30,5,100,30,30,30,100,100,100,0,0
614,11711000,단거리슛,110,역습시,117,120,50603,3,3,4,5,6,7,8,9,10,11,8,8,15,15,15,15,15,100,15,15,15,15,15,15,15,15,15,15,0,0
