Index,Code,Type,Position,Name,Pos,Class,Order,Limit1,Limit2,Limit3,Level,depend1,depend2,depend3,depend4,depend5,Area1,Area2,Area3,Cool1,Cool2,Cool3,Value1,Value2,Value3,Discount,Sell,Cash1,Cash2,Cash3,Point1,Point2,Point3,Key,AniCode,IconFile,CameraFile,OptionText,ExplainText,KeyText,Description
233,901421,9014,21,гсйзгои гАДщс,AM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,6250,12500,31250,0,0,Skill_9014,UI_Skill_Cam1,гАймЦМи ААймЦА,рМгои гсйзгои гАчояи зАЛ гАймЦА нАгА гАФчФщ,йзЦА йАчгфМг,??/???
234,901422,9014,22,гсйзгои гАДщс,CM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,6250,12500,31250,0,0,Skill_9014,UI_Skill_Cam1,гАймЦМи ААймЦА,рМгои гсйзгои гАчояи зАЛ гАймЦА нАгА гАФчФщ,йзЦА йАчгфМг,??/???
235,901423,9014,23,гсйзгои гАДщс,SM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,5000,10000,25000,0,0,Skill_9014,UI_Skill_Cam1,гАймЦМи ААймЦА,рМгои гсйзгои гАчояи зАЛ гАймЦА нАгА гАФчФщ,йзЦА йАчгфМг,??/???
236,901424,9014,24,гсйзгои гАДщс,DM,90,14,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,5000,10000,25000,0,0,Skill_9014,UI_Skill_Cam1,гАймЦМи ААймЦА,рМгои гсйзгои гАчояи зАЛ гАймЦА нАгА гАФчФщ,йзЦА йАчгфМг,??/???
237,901533,9015,33,мхс гАягми,SP,90,15,20,20,20,3,0,0,0,0,0,10,15,20,0,0,0,10,30,50,100,2,100,100,100,7500,15000,37500,0,0,Skill_9015,UI_Skill_Cam1,гАймЦМи ААймЦА,рМгои гсйзгои гАчояи зАЛ гАймЦА нАгА гАФчФщ,йзЦА йАчгфМг,??/???
238,901631,9016,31,ФжФм мсМ,SW,90,16,20,20,20,3,0,0,0,0,0,10,15,20,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9016,UI_Skill_Cam1,ймЦМи,рМгои чгхАМи гАгсймФгп зАЛ гАъяи зДоЦг йъФД гАъяи мяи,йзЦА йАчгфМг,??/???
239,901732,9017,32,йЦяМя ьФМА Фгжм,CB,90,17,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,100,2,100,100,100,7500,15000,37500,0,0,Skill_9017,UI_Skill_Cam1,ймЦМи,жях гАъяи хзМог,йзЦА йАчгфМг,??/???
240,902011,9020,11,йсоМои нхМяи,ST,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9020,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАйсоМо,йзЦА йАчгфМг,??/???
241,902012,9020,12,йсоМои нхМяи,CF,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9020,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАйсоМо,йзЦА йАчгфМг,??/???
242,902013,9020,13,йсоМои нхМяи,WF,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9020,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАйсоМо,йзЦА йАчгфМг,??/???
243,902014,9020,14,йсоМои нхМяи,SS,90,20,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9020,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАйсоМо,йзЦА йАчгфМг,??/???
244,902112,9021,12,ймъЦ хгАъяи,CF,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,5000,10000,25000,0,0,Skill_9021,UI_Skill_Cam1,гАймЦМи ААймъЦ хгАъяи,рМгои гАчояи зАЛ гАймъЦ хгАъяи,йзЦА йАчгфМг,??/???
245,902113,9021,13,ймъЦ хгАъяи,WF,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,7500,15000,37500,0,0,Skill_9021,UI_Skill_Cam1,гАймЦМи ААймъЦ хгАъяи,рМгои гАчояи зАЛ гАймъЦ хгАъяи,йзЦА йАчгфМг,??/???
246,902123,9021,23,ймъЦ хгАъяи,SM,90,21,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,5000,10000,25000,0,0,Skill_9021,UI_Skill_Cam1,гАймЦМи ААймъЦ хгАъяи,рМгои гАчояи зАЛ гАймъЦ хгАъяи,йзЦА йАчгфМг,??/???
247,902222,9022,22,гАялА гАхгязи,CM,90,22,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9022,UI_Skill_Cam1,гАймЦМи ААгнДьгщ,рМгои гАчояи зАЛ гАгнйьгщ,йзЦА йАчгфМг,??/???
248,902224,9022,24,гАялА гАхгязи,DM,90,22,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9022,UI_Skill_Cam1,гАймЦМи ААгнДьгщ,рМгои гАчояи зАЛ гАгнйьгщ,йзЦА йАчгфМг,??/???
249,902331,9023,31,гДрАгч ДгзЦ,SW,90,23,20,20,20,3,90113102,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,гАймЦМи ААзячАи,рМгои гАчояи зАЛ гАзячАи,йзЦА йАчгфМг,??
250,902332,9023,32,гДрАгч ДгзЦ,CB,90,23,20,20,20,3,90113202,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,гАймЦМи ААзячАи,рМгои гАчояи зАЛ гАзячАи,йзЦА йАчгфМг,??
251,902333,9023,33,гДрАгч ДгзЦ,SP,90,23,20,20,20,3,90113302,0,0,0,0,0,0,0,0,0,0,5,10,15,100,2,100,100,100,6250,12500,31250,0,0,Skill_9023,UI_Skill_Cam1,гАймЦМи ААзячАи,рМгои гАчояи зАЛ гАзячАи,йзЦА йАчгфМг,??
252,902410,9024,10,гАйсоМо гАЦДсч,FW,90,24,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9024,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАЦйзАчи хгАйсоМо,йзЦА йАчгфМг,??
253,902420,9024,20,гАйсоМо гАЦДсч,MF,90,24,10,10,10,3,12112001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9024,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАЦйзАчи хгАйсоМо,йзЦА йАчгфМг,??
254,902430,9024,30,гАйсоМо гАЦДсч,DF,90,24,17,17,17,3,12113001,90253001,12213001,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9024,UI_Skill_Cam1,гАймЦМи ААйсоМо,ймЦМи ъгщи ЦЕгягй гАЦйзАчи хгАйсоМо,йзЦА йАчгфМг,??
255,902510,9025,10,йЦяМяи чуМяи ЦДсчи,FW,90,25,10,10,10,3,12111001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9025,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи чуМяи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
256,902520,9025,20,йЦяМяи чуМяи ЦДсчи,MF,90,25,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9025,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи чуМяи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
257,902530,9025,30,йЦяМяи чуМяи ЦДсчи,DF,90,25,10,10,10,3,12113001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9025,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи чуМяи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
258,902610,9026,10,йЦяМяи ьФМАи ЦДсчи,FW,90,26,15,15,15,3,12111001,90251001,12211001,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,2000,4000,10000,0,0,Skill_9026,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи ьФМАи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
259,902620,9026,20,йЦяМяи ьФМАи ЦДсчи,MF,90,26,10,10,10,3,90252001,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,3000,6000,15000,0,0,Skill_9026,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи ьФМАи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
260,902630,9026,30,йЦяМяи ьФМАи ЦДсчи,DF,90,26,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,40,70,100,100,2,100,100,100,1000,2000,5000,0,0,Skill_9026,UI_Skill_Cam1,гАймЦМи ААйЦяМя,ймЦМи гАчояи зАЛ гАйсоМо ААзжФ гАЦсгзо ФйсоМо гАъяи хйЦяМяи ьФМАи АзжФ гАщяМч,йзЦА йАчгфМг,??/???
261,905010,9050,10,шжх,FW,90,50,5,11,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,2000,4000,10000,0,0,Skill_9050,UI_Skill_Cam1,ймЦМи,рМгои лЦМз гАчоягй зДо нсгяи гАЦхгяи хщгяч ЕощМД,йзЦА йАчгфМг,??/???
262,905020,9050,20,шжх,MF,90,50,5,11,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,2000,4000,10000,0,0,Skill_9050,UI_Skill_Cam1,ймЦМи,рМгои лЦМз гАчоягй зДо нсгяи гАЦхгяи хщгяч ЕощМД,йзЦА йАчгфМг,??/???
263,905030,9050,30,шжх,DF,90,50,5,11,20,3,0,0,0,0,0,0,0,0,0,0,0,10,30,50,100,2,100,100,100,2000,4000,10000,0,0,Skill_9050,UI_Skill_Cam1,ймЦМи,рМгои лЦМз гАчоягй зДо нсгяи гАЦхгяи хщгяч ЕощМД,йзЦА йАчгфМг,??/???
