Code,State,Order,Rors,Hight,Direction,Description,Leg,Turn,Method,Speed,MarkType,SkillType,Path,ManActionFile,WomanActionFile,SoundCode,EffectCode,HeadwordCode,Check
23012401,23,1,2,4,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012401,Man_Shortpass_23012401,0,0,0,
23012402,23,1,2,4,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012402,Man_Shortpass_23012402,0,0,0,
23012403,23,1,2,4,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012403,Man_Shortpass_23012403,0,0,0,
23012404,23,1,2,4,4,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012404,Man_Shortpass_23012404,0,0,0,
23012405,23,1,2,4,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012405,Man_Shortpass_23012405,0,0,0,
23012406,23,1,2,4,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012406,Man_Shortpass_23012406,0,0,0,
23012407,23,1,2,4,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012407,Man_Shortpass_23012407,0,0,0,
23012500,23,1,2,5,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012500,Man_Shortpass_23012500,0,0,0,
23012501,23,1,2,5,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012501,Man_Shortpass_23012501,0,0,0,
23012502,23,1,2,5,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012502,Man_Shortpass_23012502,0,0,0,
23012503,23,1,2,5,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012503,Man_Shortpass_23012503,0,0,0,
23012504,23,1,2,5,4,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012504,Man_Shortpass_23012504,0,0,0,
23012505,23,1,2,5,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012505,Man_Shortpass_23012505,0,0,0,
23012506,23,1,2,5,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012506,Man_Shortpass_23012506,0,0,0,
23012507,23,1,2,5,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012507,Man_Shortpass_23012507,0,0,0,
23012600,23,1,2,6,0,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012600,Man_Shortpass_23012600,0,0,0,
23012601,23,1,2,6,1,다이렉트 런닝 숏패스,0,45,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012601,Man_Shortpass_23012601,0,0,0,
23012602,23,1,2,6,2,다이렉트 런닝 숏패스,0,90,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012602,Man_Shortpass_23012602,0,0,0,
23012603,23,1,2,6,3,다이렉트 런닝 숏패스,0,135,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012603,Man_Shortpass_23012603,0,0,0,
23012604,23,1,2,6,4,다이렉트 런닝 숏패스,0,0,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012604,Man_Shortpass_23012604,0,0,0,
23012605,23,1,2,6,5,다이렉트 런닝 숏패스,0,225,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012605,Man_Shortpass_23012605,0,0,0,
23012606,23,1,2,6,6,다이렉트 런닝 숏패스,0,270,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012606,Man_Shortpass_23012606,0,0,0,
23012607,23,1,2,6,7,다이렉트 런닝 숏패스,0,315,0,1.0 ,1,0,Shortpass,Man_Shortpass_23012607,Man_Shortpass_23012607,0,0,0,
23112100,23,11,2,1,0,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411100,Man_Longpass_25411100,0,0,1519,O
23112101,23,11,2,1,1,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411101,Man_Longpass_25411101,0,0,1519,O
23112102,23,11,2,1,2,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411102,Man_Longpass_25411102,0,0,1519,O
23112103,23,11,2,1,3,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411103,Man_Longpass_25411103,0,0,1519,O
23112104,23,11,2,1,4,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411104,Man_Longpass_25411104,0,0,1519,O
23112105,23,11,2,1,5,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411105,Man_Longpass_25411105,0,0,1519,O
23112106,23,11,2,1,6,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411106,Man_Longpass_25411106,0,0,1519,O
23112107,23,11,2,1,7,슬라이딩 숏패스,0,0,0,1.0 ,1,1519,Longpass,Man_Longpass_25411107,Man_Longpass_25411107,0,0,1519,O
24011100,24,1,1,1,0,롱패스,0,0,0,1.4 ,1,0,Longpass,Man_Longpass_24011100,Man_Longpass_24011100,0,0,0,
24011101,24,1,1,1,1,롱패스,0,45,0,1.4 ,1,0,Longpass,Man_Longpass_24011101,Man_Longpass_24011101,0,0,0,
24011102,24,1,1,1,2,롱패스,0,90,0,1.4 ,1,0,Longpass,Man_Longpass_24011102,Man_Longpass_24011102,0,0,0,
24011103,24,1,1,1,3,롱패스,0,135,0,1.4 ,1,0,Longpass,Man_Longpass_24011103,Man_Longpass_24011103,0,0,0,
24011104,24,1,1,1,4,롱패스,0,180,0,1.4 ,1,0,Longpass,Man_Longpass_24011104,Man_Longpass_24011104,0,0,0,
24011105,24,1,1,1,5,롱패스,0,225,0,1.4 ,1,0,Longpass,Man_Longpass_24011105,Man_Longpass_24011105,0,0,0,
24011106,24,1,1,1,6,롱패스,0,270,0,1.4 ,1,0,Longpass,Man_Longpass_24011106,Man_Longpass_24011106,0,0,0,
24011107,24,1,1,1,7,롱패스,0,315,0,1.4 ,1,0,Longpass,Man_Longpass_24011107,Man_Longpass_24011107,0,0,0,
24012100,24,1,2,1,0,런닝 롱패스,0,0,0,1.4 ,1,0,Longpass,Man_Longpass_24012100,Man_Longpass_24012100,0,0,0,
24012101,24,1,2,1,1,런닝 롱패스,0,45,0,1.4 ,1,0,Longpass,Man_Longpass_24012101,Man_Longpass_24012101,0,0,0,
24012102,24,1,2,1,2,런닝 롱패스,0,90,0,1.4 ,1,0,Longpass,Man_Longpass_24012102,Man_Longpass_24012102,0,0,0,
24012103,24,1,2,1,3,런닝 롱패스,0,135,0,1.4 ,1,0,Longpass,Man_Longpass_24012103,Man_Longpass_24012103,0,0,0,
24012104,24,1,2,1,4,런닝 롱패스,0,180,0,1.4 ,1,0,Longpass,Man_Longpass_24012104,Man_Longpass_24012104,0,0,0,
24012105,24,1,2,1,5,런닝 롱패스,0,225,0,1.4 ,1,0,Longpass,Man_Longpass_24012105,Man_Longpass_24012105,0,0,0,
24012106,24,1,2,1,6,런닝 롱패스,0,270,0,1.4 ,1,0,Longpass,Man_Longpass_24012106,Man_Longpass_24012106,0,0,0,
24012107,24,1,2,1,7,런닝 롱패스,0,315,0,1.4 ,1,0,Longpass,Man_Longpass_24012107,Man_Longpass_24012107,0,0,0,
25011100,25,1,1,1,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011100,Man_Longpass_25011100,0,0,0,
25011101,25,1,1,1,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011101,Man_Longpass_25011101,0,0,0,
25011102,25,1,1,1,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011102,Man_Longpass_25011102,0,0,0,
25011103,25,1,1,1,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011103,Man_Longpass_25011103,0,0,0,
25011104,25,1,1,1,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011104,Man_Longpass_25011104,0,0,0,
25011105,25,1,1,1,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011105,Man_Longpass_25011105,0,0,0,
25011106,25,1,1,1,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011106,Man_Longpass_25011106,0,0,0,
25011107,25,1,1,1,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011107,Man_Longpass_25011107,0,0,0,
25011200,25,1,1,2,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011200,Man_Longpass_25011200,0,0,0,
25011201,25,1,1,2,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011201,Man_Longpass_25011201,0,0,0,
25011202,25,1,1,2,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011202,Man_Longpass_25011202,0,0,0,
25011203,25,1,1,2,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011203,Man_Longpass_25011203,0,0,0,
25011204,25,1,1,2,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011204,Man_Longpass_25011204,0,0,0,
25011205,25,1,1,2,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011205,Man_Longpass_25011205,0,0,0,
25011206,25,1,1,2,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011206,Man_Longpass_25011206,0,0,0,
25011207,25,1,1,2,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011207,Man_Longpass_25011207,0,0,0,
25011300,25,1,1,3,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011300,Man_Longpass_25011300,0,0,0,
25011301,25,1,1,3,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011301,Man_Longpass_25011301,0,0,0,
25011302,25,1,1,3,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011302,Man_Longpass_25011302,0,0,0,
25011303,25,1,1,3,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011303,Man_Longpass_25011303,0,0,0,
25011304,25,1,1,3,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011304,Man_Longpass_25011304,0,0,0,
25011305,25,1,1,3,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011305,Man_Longpass_25011305,0,0,0,
25011306,25,1,1,3,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011306,Man_Longpass_25011306,0,0,0,
25011307,25,1,1,3,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011307,Man_Longpass_25011307,0,0,0,
25011400,25,1,1,4,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011400,Man_Longpass_25011400,0,0,0,
25011401,25,1,1,4,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011401,Man_Longpass_25011401,0,0,0,
25011402,25,1,1,4,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011402,Man_Longpass_25011402,0,0,0,
25011403,25,1,1,4,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011403,Man_Longpass_25011403,0,0,0,
25011404,25,1,1,4,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011404,Man_Longpass_25011404,0,0,0,
25011405,25,1,1,4,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011405,Man_Longpass_25011405,0,0,0,
25011406,25,1,1,4,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011406,Man_Longpass_25011406,0,0,0,
25011407,25,1,1,4,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011407,Man_Longpass_25011407,0,0,0,
25011500,25,1,1,5,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011500,Man_Longpass_25011500,0,0,0,
25011501,25,1,1,5,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011501,Man_Longpass_25011501,0,0,0,
25011502,25,1,1,5,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011502,Man_Longpass_25011502,0,0,0,
25011503,25,1,1,5,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011503,Man_Longpass_25011503,0,0,0,
25011504,25,1,1,5,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011504,Man_Longpass_25011504,0,0,0,
25011505,25,1,1,5,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011505,Man_Longpass_25011505,0,0,0,
25011506,25,1,1,5,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011506,Man_Longpass_25011506,0,0,0,
25011507,25,1,1,5,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011507,Man_Longpass_25011507,0,0,0,
25011600,25,1,1,6,0,다이렉트 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011600,Man_Longpass_25011600,0,0,0,
25011601,25,1,1,6,1,다이렉트 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011601,Man_Longpass_25011601,0,0,0,
25011602,25,1,1,6,2,다이렉트 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011602,Man_Longpass_25011602,0,0,0,
25011603,25,1,1,6,3,다이렉트 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011603,Man_Longpass_25011603,0,0,0,
25011604,25,1,1,6,4,다이렉트 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011604,Man_Longpass_25011604,0,0,0,
25011605,25,1,1,6,5,다이렉트 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011605,Man_Longpass_25011605,0,0,0,
25011606,25,1,1,6,6,다이렉트 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011606,Man_Longpass_25011606,0,0,0,
25011607,25,1,1,6,7,다이렉트 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011607,Man_Longpass_25011607,0,0,0,
25111700,25,11,1,7,0,하이 클리어,0,0,0,1.0 ,1,1711,Longpass,Man_Longpass_25111700,Man_Longpass_25111700,0,0,1711,
25111701,25,11,1,7,1,하이 클리어,0,45,0,1.0 ,1,1711,Longpass,Man_Longpass_25111701,Man_Longpass_25111701,0,0,1711,
25111702,25,11,1,7,2,하이 클리어,0,90,0,1.0 ,1,1711,Longpass,Man_Longpass_25111702,Man_Longpass_25111702,0,0,1711,
25111703,25,11,1,7,3,하이 클리어,0,135,0,1.0 ,1,1711,Longpass,Man_Longpass_25111703,Man_Longpass_25111703,0,0,1711,
25111704,25,11,1,7,4,하이 클리어,0,0,0,1.0 ,1,1711,Longpass,Man_Longpass_25111704,Man_Longpass_25111704,0,0,1711,
25111705,25,11,1,7,5,하이 클리어,0,225,0,1.0 ,1,1711,Longpass,Man_Longpass_25111705,Man_Longpass_25111705,0,0,1711,
25111706,25,11,1,7,6,하이 클리어,0,270,0,1.0 ,1,1711,Longpass,Man_Longpass_25111706,Man_Longpass_25111706,0,0,1711,
25111707,25,11,1,7,7,하이 클리어,0,315,0,1.0 ,1,1711,Longpass,Man_Longpass_25111707,Man_Longpass_25111707,0,0,1711,
25121800,25,12,1,8,0,스카이 클리어,0,0,0,1.0 ,1,1712,Longpass,Man_Longpass_25121800,Man_Longpass_25121800,0,0,1712,
25121801,25,12,1,8,1,스카이 클리어,0,45,0,1.0 ,1,1712,Longpass,Man_Longpass_25121801,Man_Longpass_25121801,0,0,1712,
25121802,25,12,1,8,2,스카이 클리어,0,90,0,1.0 ,1,1712,Longpass,Man_Longpass_25121802,Man_Longpass_25121802,0,0,1712,
25121803,25,12,1,8,3,스카이 클리어,0,135,0,1.0 ,1,1712,Longpass,Man_Longpass_25121803,Man_Longpass_25121803,0,0,1712,
25121804,25,12,1,8,4,스카이 클리어,0,0,0,1.0 ,1,1712,Longpass,Man_Longpass_25121804,Man_Longpass_25121804,0,0,1712,
25121805,25,12,1,8,5,스카이 클리어,0,225,0,1.0 ,1,1712,Longpass,Man_Longpass_25121805,Man_Longpass_25121805,0,0,1712,
25121806,25,12,1,8,6,스카이 클리어,0,270,0,1.0 ,1,1712,Longpass,Man_Longpass_25121806,Man_Longpass_25121806,0,0,1712,
25121807,25,12,1,8,7,스카이 클리어,0,315,0,1.0 ,1,1712,Longpass,Man_Longpass_25121807,Man_Longpass_25121807,0,0,1712,
25211700,25,21,1,7,0,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211700,Man_Longpass_25211700,0,0,1721,
25211701,25,21,1,7,1,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211701,Man_Longpass_25211701,0,0,1721,
25211702,25,21,1,7,2,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211702,Man_Longpass_25211702,0,0,1721,
25211703,25,21,1,7,3,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211703,Man_Longpass_25211703,0,0,1721,
25211704,25,21,1,7,4,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211704,Man_Longpass_25211704,0,0,1721,
25211705,25,21,1,7,5,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211705,Man_Longpass_25211705,0,0,1721,
25211706,25,21,1,7,6,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211706,Man_Longpass_25211706,0,0,1721,
25211707,25,21,1,7,7,하이 트래핑,0,0,8,1.0 ,1,1721,Longpass,Man_Longpass_25211707,Man_Longpass_25211707,0,0,1721,
25221800,25,22,1,8,0,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221800,Man_Longpass_25221800,0,0,1722,
25221801,25,22,1,8,1,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221801,Man_Longpass_25221801,0,0,1722,
25221802,25,22,1,8,2,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221802,Man_Longpass_25221802,0,0,1722,
25221803,25,22,1,8,3,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221803,Man_Longpass_25221803,0,0,1722,
25221804,25,22,1,8,4,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221804,Man_Longpass_25221804,0,0,1722,
25221805,25,22,1,8,5,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221805,Man_Longpass_25221805,0,0,1722,
25221806,25,22,1,8,6,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221806,Man_Longpass_25221806,0,0,1722,
25221807,25,22,1,8,7,스카이 트래핑,0,0,8,1.0 ,1,1722,Longpass,Man_Longpass_25221807,Man_Longpass_25221807,0,0,1722,
25311700,25,31,1,7,0,하프 클리어,0,0,0,1.0 ,1,1731,Longpass,Man_Longpass_25111700,Man_Longpass_25111700,0,0,1731,
25311701,25,31,1,7,1,하프 클리어,0,45,0,1.0 ,1,1731,Longpass,Man_Longpass_25111701,Man_Longpass_25111701,0,0,1731,
25311702,25,31,1,7,2,하프 클리어,0,90,0,1.0 ,1,1731,Longpass,Man_Longpass_25111702,Man_Longpass_25111702,0,0,1731,
25311703,25,31,1,7,3,하프 클리어,0,135,0,1.0 ,1,1731,Longpass,Man_Longpass_25111703,Man_Longpass_25111703,0,0,1731,
25311704,25,31,1,7,4,하프 클리어,0,180,0,1.0 ,1,1731,Longpass,Man_Longpass_25111704,Man_Longpass_25111704,0,0,1731,
25311705,25,31,1,7,5,하프 클리어,0,225,0,1.0 ,1,1731,Longpass,Man_Longpass_25111705,Man_Longpass_25111705,0,0,1731,
25311706,25,31,1,7,6,하프 클리어,0,270,0,1.0 ,1,1731,Longpass,Man_Longpass_25111706,Man_Longpass_25111706,0,0,1731,
25311707,25,31,1,7,7,하프 클리어,0,315,0,1.0 ,1,1731,Longpass,Man_Longpass_25111707,Man_Longpass_25111707,0,0,1731,
25341800,25,34,1,8,0,플라잉 패스,0,0,0,1.0 ,1,1522,Longpass,Man_Longpass_25121800,Man_Longpass_25121800,0,0,1522,
25341801,25,34,1,8,1,플라잉 패스,0,45,0,1.0 ,1,1522,Longpass,Man_Longpass_25121801,Man_Longpass_25121801,0,0,1522,
25341802,25,34,1,8,2,플라잉 패스,0,90,0,1.0 ,1,1522,Longpass,Man_Longpass_25121802,Man_Longpass_25121802,0,0,1522,
25341803,25,34,1,8,3,플라잉 패스,0,135,0,1.0 ,1,1522,Longpass,Man_Longpass_25121803,Man_Longpass_25121803,0,0,1522,
25341804,25,34,1,8,4,플라잉 패스,0,0,0,1.0 ,1,1522,Longpass,Man_Longpass_25121804,Man_Longpass_25121804,0,0,1522,
25341805,25,34,1,8,5,플라잉 패스,0,225,0,1.0 ,1,1522,Longpass,Man_Longpass_25121805,Man_Longpass_25121805,0,0,1522,
25341806,25,34,1,8,6,플라잉 패스,0,270,0,1.0 ,1,1522,Longpass,Man_Longpass_25121806,Man_Longpass_25121806,0,0,1522,
25341807,25,34,1,8,7,플라잉 패스,0,315,0,1.0 ,1,1522,Longpass,Man_Longpass_25121807,Man_Longpass_25121807,0,0,1522,
25411100,25,41,1,1,0,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411100,Man_Longpass_25411100,0,0,1520,
25411101,25,41,1,1,1,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411101,Man_Longpass_25411101,0,0,1520,
25411102,25,41,1,1,2,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411102,Man_Longpass_25411102,0,0,1520,
25411103,25,41,1,1,3,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411103,Man_Longpass_25411103,0,0,1520,
25411104,25,41,1,1,4,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411104,Man_Longpass_25411104,0,0,1520,
25411105,25,41,1,1,5,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411105,Man_Longpass_25411105,0,0,1520,
25411106,25,41,1,1,6,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411106,Man_Longpass_25411106,0,0,1520,
25411107,25,41,1,1,7,슬라이딩 롱패스,0,0,0,1.0 ,1,1520,Longpass,Man_Longpass_25411107,Man_Longpass_25411107,0,0,1520,
25511100,25,51,1,1,0,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411100,Man_Longpass_25411100,0,0,1617,
25511101,25,51,1,1,1,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411101,Man_Longpass_25411101,0,0,1617,
25511102,25,51,1,1,2,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411102,Man_Longpass_25411102,0,0,1617,
25511103,25,51,1,1,3,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411103,Man_Longpass_25411103,0,0,1617,
25511104,25,51,1,1,4,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411104,Man_Longpass_25411104,0,0,1617,
25511105,25,51,1,1,5,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411105,Man_Longpass_25411105,0,0,1617,
25511106,25,51,1,1,6,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411106,Man_Longpass_25411106,0,0,1617,
25511107,25,51,1,1,7,슬라이딩 크로스,0,0,0,1.0 ,1,1617,Longpass,Man_Longpass_25411107,Man_Longpass_25411107,0,0,1617,
25012100,25,1,2,1,0,다이렉트 런닝 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012100,Man_Longpass_25012100,0,0,0,
25012101,25,1,2,1,1,다이렉트 런닝 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012101,Man_Longpass_25012101,0,0,0,
25012102,25,1,2,1,2,다이렉트 런닝 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012102,Man_Longpass_25012102,0,0,0,
25012103,25,1,2,1,3,다이렉트 런닝 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012103,Man_Longpass_25012103,0,0,0,
25012104,25,1,2,1,4,다이렉트 런닝 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25012104,Man_Longpass_25012104,0,0,0,
25012105,25,1,2,1,5,다이렉트 런닝 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012105,Man_Longpass_25012105,0,0,0,
25012106,25,1,2,1,6,다이렉트 런닝 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012106,Man_Longpass_25012106,0,0,0,
25012107,25,1,2,1,7,다이렉트 런닝 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012107,Man_Longpass_25012107,0,0,0,
25012200,25,1,2,2,0,다이렉트 런닝 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012200,Man_Longpass_25012200,0,0,0,
25012201,25,1,2,2,1,다이렉트 런닝 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012201,Man_Longpass_25012201,0,0,0,
25012202,25,1,2,2,2,다이렉트 런닝 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012202,Man_Longpass_25012202,0,0,0,
25012203,25,1,2,2,3,다이렉트 런닝 롱패스,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012203,Man_Longpass_25012203,0,0,0,
25012204,25,1,2,2,4,다이렉트 런닝 롱패스,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25012204,Man_Longpass_25012204,0,0,0,
25012205,25,1,2,2,5,다이렉트 런닝 롱패스,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012205,Man_Longpass_25012205,0,0,0,
25012206,25,1,2,2,6,다이렉트 런닝 롱패스,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012206,Man_Longpass_25012206,0,0,0,
25012207,25,1,2,2,7,다이렉트 런닝 롱패스,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012207,Man_Longpass_25012207,0,0,0,
25012300,25,1,2,3,0,다이렉트 런닝 롱패스,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012300,Man_Longpass_25012300,0,0,0,
25012301,25,1,2,3,1,다이렉트 런닝 롱패스,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012301,Man_Longpass_25012301,0,0,0,
25012302,25,1,2,3,2,다이렉트 런닝 롱패스,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012302,Man_Longpass_25012302,0,0,0,
